x0,y0,z0,x1,y1,z1,x2,y2,z2
0.295805,-0.241886,0,-1.06274,-0.104727,0,0.766936,0.346614,0
0.306343,-0.248411,0,-1.06437,-0.100059,0,0.758024,0.34847,0
0.316936,-0.254788,0,-1.06591,-0.0953889,0,0.748977,0.350177,0
0.327583,-0.261012,0,-1.06738,-0.0907181,0,0.739797,0.35173,0
0.338283,-0.267077,0,-1.06877,-0.0860467,0,0.730487,0.353124,0
0.349032,-0.272979,0,-1.07008,-0.0813746,0,0.721049,0.354354,0
0.359829,-0.278713,0,-1.07132,-0.0767022,0,0.711486,0.355415,0
0.37067,-0.284274,0,-1.07247,-0.0720294,0,0.701803,0.356303,0
0.381554,-0.289657,0,-1.07356,-0.0673564,0,0.692002,0.357014,0
0.392476,-0.294858,0,-1.07456,-0.0626833,0,0.682088,0.357542,0
0.403432,-0.299873,0,-1.0755,-0.0580101,0,0.672064,0.357883,0
0.41442,-0.304697,0,-1.07635,-0.053337,0,0.661935,0.358034,0
0.425434,-0.309327,0,-1.07714,-0.0486639,0,0.651705,0.35799,0
0.436471,-0.313758,0,-1.07785,-0.0439909,0,0.641381,0.357749,0
0.447525,-0.317988,0,-1.07849,-0.039318,0,0.630965,0.357306,0
0.458592,-0.322014,0,-1.07906,-0.0346452,0,0.620465,0.356659,0
0.469666,-0.325832,0,-1.07955,-0.0299726,0,0.609885,0.355805,0
0.480743,-0.329441,0,-1.07997,-0.0253001,0,0.59923,0.354741,0
0.491816,-0.332837,0,-1.08032,-0.0206277,0,0.588508,0.353465,0
0.50288,-0.33602,0,-1.0806,-0.0159555,0,0.577723,0.351976,0
0.513929,-0.338988,0,-1.08081,-0.0112833,0,0.566882,0.350271,0
0.524957,-0.34174,0,-1.08095,-0.00661112,0,0.55599,0.348351,0
0.535958,-0.344275,0,-1.08101,-0.00193902,0,0.545054,0.346214,0
0.546925,-0.346592,0,-1.08101,0.00273307,0,0.53408,0.343859,0
0.557854,-0.348692,0,-1.08093,0.00740517,0,0.523074,0.341287,0
0.568738,-0.350576,0,-1.08078,0.0120773,0,0.512042,0.338499,0
0.57957,-0.352243,0,-1.08056,0.0167495,0,0.500991,0.335494,0
0.590344,-0.353696,0,-1.08027,0.0214218,0,0.489925,0.332274,0
0.601056,-0.354935,0,-1.07991,0.0260942,0,0.478851,0.328841,0
0.611698,-0.355963,0,-1.07947,0.0307668,0,0.467774,0.325197,0
0.622264,-0.356782,0,-1.07897,0.0354394,0,0.456701,0.321343,0
0.632751,-0.357394,0,-1.07839,0.0401122,0,0.445636,0.317282,0
0.643151,-0.357802,0,-1.07774,0.0447851,0,0.434584,0.313017,0
0.65346,-0.35801,0,-1.07701,0.0494581,0,0.423551,0.308551,0
0.663672,-0.35802,0,-1.07621,0.0541312,0,0.412541,0.303888,0
0.673784,-0.357836,0,-1.07534,0.0588044,0,0.401558,0.299031,0
0.683789,-0.357462,0,-1.0744,0.0634775,0,0.390607,0.293985,0
0.693685,-0.356903,0,-1.07338,0.0681506,0,0.379692,0.288752,0
0.703466,-0.356162,0,-1.07228,0.0728236,0,0.368815,0.283338,0
0.713129,-0.355244,0,-1.07111,0.0774963,0,0.357981,0.277747,0
0.72267,-0.354153,0,-1.06986,0.0821687,0,0.347192,0.271984,0
0.732087,-0.352895,0,-1.06854,0.0868407,0,0.336451,0.266054,0
0.741375,-0.351473,0,-1.06714,0.091512,0,0.325761,0.259961,0
0.750532,-0.349893,0,-1.06566,0.0961826,0,0.315123,0.253711,0
0.759556,-0.348161,0,-1.0641,0.100852,0,0.304539,0.247308,0
0.768445,-0.346279,0,-1.06246,0.105521,0,0.29401,0.240759,0
0.777196,-0.344255,0,-1.06073,0.110188,0,0.283539,0.234067,0
0.785807,-0.342092,0,-1.05893,0.114853,0,0.273125,0.227239,0
0.794278,-0.339797,0,-1.05705,0.119517,0,0.262769,0.22028,0
0.802606,-0.337372,0,-1.05508,0.124178,0,0.252472,0.213195,0
0.810792,-0.334825,0,-1.05302,0.128836,0,0.242233,0.205988,0
0.818833,-0.332159,0,-1.05089,0.133492,0,0.232053,0.198667,0
0.82673,-0.329379,0,-1.04866,0.138144,0,0.22193,0.191235,0
0.834482,-0.326491,0,-1.04635,0.142792,0,0.211865,0.183698,0
0.842088,-0.323498,0,-1.04394,0.147436,0,0.201856,0.176062,0
0.84955,-0.320405,0,-1.04145,0.152075,0,0.191902,0.16833,0
0.856866,-0.317217,0,-1.03887,0.156708,0,0.182002,0.160509,0
0.864038,-0.313939,0,-1.03619,0.161335,0,0.172155,0.152603,0
0.871065,-0.310573,0,-1.03342,0.165956,0,0.162358,0.144617,0
0.877949,-0.307125,0,-1.03056,0.170569,0,0.152609,0.136557,0
0.884689,-0.303599,0,-1.0276,0.175173,0,0.142907,0.128426,0
0.891287,-0.299998,0,-1.02454,0.179769,0,0.13325,0.12023,0
0.897744,-0.296327,0,-1.02138,0.184354,0,0.123635,0.111973,0
0.904061,-0.292588,0,-1.01812,0.188928,0,0.114059,0.10366,0
0.910239,-0.288786,0,-1.01476,0.19349,0,0.104521,0.0952954,0
0.916278,-0.284923,0,-1.01129,0.198039,0,0.0950166,0.0868837,0
0.922181,-0.281004,0,-1.00773,0.202574,0,0.0855441,0.0784294,0
0.927949,-0.277031,0,-1.00405,0.207094,0,0.0761003,0.0699368,0
0.933583,-0.273007,0,-1.00026,0.211597,0,0.0666823,0.0614102,0
0.939084,-0.268935,0,-0.996371,0.216081,0,0.0572871,0.0528539,0
0.944454,-0.264818,0,-0.992366,0.220546,0,0.0479115,0.0442722,0
0.949695,-0.260659,0,-0.988248,0.22499,0,0.0385525,0.0356692,0
0.954808,-0.25646,0,-0.984015,0.229411,0,0.0292069,0.0270492,0
0.959795,-0.252224,0,-0.979666,0.233808,0,0.0198714,0.0184163,0
0.964657,-0.247953,0,-0.9752,0.238178,0,0.0105429,0.00977459,0
0.969396,-0.243649,0,-0.970614,0.242521,0,0.00121809,0.00112824,0
0.974013,-0.239314,0,-0.965907,0.246833,0,-0.00810631,-0.00751864,0
0.978511,-0.234951,0,-0.961077,0.251113,0,-0.0174335,-0.0161619,0
0.98289,-0.230561,0,-0.956123,0.255358,0,-0.0267669,-0.0247976,0
0.987153,-0.226146,0,-0.951043,0.259567,0,-0.0361095,-0.0334213,0
0.991301,-0.221708,0,-0.945836,0.263737,0,-0.0454647,-0.0420292,0
0.995335,-0.217248,0,-0.9405,0.267865,0,-0.0548357,-0.0506168,0
0.999258,-0.212768,0,-0.935033,0.271949,0,-0.0642255,-0.0591801,0
1.00307,-0.20827,0,-0.929434,0.275985,0,-0.0736372,-0.0677149,0
1.00678,-0.203755,0,-0.923701,0.279972,0,-0.083074,-0.0762168,0
1.01037,-0.199224,0,-0.917834,0.283906,0,-0.0925387,-0.0846816,0
1.01386,-0.194679,0,-0.91183,0.287783,0,-0.102034,-0.0931048,0
1.01725,-0.19012,0,-0.905688,0.291602,0,-0.111564,-0.101482,0
1.02054,-0.185548,0,-0.899408,0.295357,0,-0.121129,-0.109809,0
1.02372,-0.180966,0,-0.892988,0.299047,0,-0.130734,-0.118081,0
1.02681,-0.176373,0,-0.886427,0.302666,0,-0.14038,-0.126293,0
1.02979,-0.171771,0,-0.879723,0.306213,0,-0.15007,-0.134442,0
1.03268,-0.16716,0,-0.872877,0.309681,0,-0.159806,-0.142521,0
1.03548,-0.162542,0,-0.865888,0.313068,0,-0.16959,-0.150527,0
1.03818,-0.157916,0,-0.858754,0.31637,0,-0.179424,-0.158454,0
1.04079,-0.153284,0,-0.851475,0.319582,0,-0.18931,-0.166298,0
1.0433,-0.148647,0,-0.844052,0.3227,0,-0.19925,-0.174053,0
1.04573,-0.144004,0,-0.836483,0.325719,0,-0.209244,-0.181715,0
1.04806,-0.139357,0,-0.828769,0.328636,0,-0.219295,-0.189279,0
1.05031,-0.134706,0,-0.82091,0.331444,0,-0.229402,-0.196738,0
1.05247,-0.130051,0,-0.812907,0.33414,0,-0.239567,-0.204089,0
1.05455,-0.125393,0,-0.804759,0.336719,0,-0.249791,-0.211326,0
1.05654,-0.120733,0,-0.796468,0.339176,0,-0.260073,-0.218443,0
1.05845,-0.11607,0,-0.788034,0.341506,0,-0.270413,-0.225436,0
1.06027,-0.111405,0,-0.779459,0.343704,0,-0.280812,-0.232299,0
1.06201,-0.106738,0,-0.770745,0.345765,0,-0.291269,-0.239027,0
1.06367,-0.10207,0,-0.761892,0.347684,0,-0.301782,-0.245614,0
1.06525,-0.0974008,0,-0.752903,0.349456,0,-0.312352,-0.252055,0
1.06676,-0.0927304,0,-0.74378,0.351076,0,-0.322976,-0.258346,0
1.06818,-0.0880592,0,-0.734526,0.352539,0,-0.333653,-0.26448,0
1.06952,-0.0833874,0,-0.725143,0.353841,0,-0.344381,-0.270453,0
1.07079,-0.0787151,0,-0.715634,0.354976,0,-0.355157,-0.276261,0
1.07198,-0.0740424,0,-0.706002,0.355939,0,-0.36598,-0.281897,0
1.0731,-0.0693695,0,-0.696252,0.356727,0,-0.376846,-0.287357,0
1.07414,-0.0646964,0,-0.686386,0.357334,0,-0.387751,-0.292638,0
1.0751,-0.0600233,0,-0.676409,0.357757,0,-0.398693,-0.297734,0
1.07599,-0.0553501,0,-0.666325,0.357991,0,-0.409668,-0.30264,0
1.07681,-0.050677,0,-0.656138,0.358032,0,-0.420671,-0.307355,0
1.07755,-0.0460039,0,-0.645854,0.357876,0,-0.431699,-0.311872,0
1.07822,-0.041331,0,-0.635477,0.357521,0,-0.442746,-0.31619,0
1.07882,-0.0366581,0,-0.625013,0.356962,0,-0.453808,-0.320304,0
1.07935,-0.0319854,0,-0.614466,0.356198,0,-0.46488,-0.324212,0
1.0798,-0.0273129,0,-0.603843,0.355225,0,-0.475956,-0.327912,0
1.08018,-0.0226404,0,-0.59315,0.354041,0,-0.487031,-0.3314,0
1.08049,-0.0179681,0,-0.582391,0.352644,0,-0.498099,-0.334676,0
1.08073,-0.0132958,0,-0.571574,0.351033,0,-0.509155,-0.337737,0
1.0809,-0.00862367,0,-0.560703,0.349206,0,-0.520193,-0.340582,0
1.08099,-0.00395154,0,-0.549786,0.347162,0,-0.531206,-0.343211,0
1.08102,0.000720556,0,-0.538827,0.344902,0,-0.542189,-0.345622,0
1.08097,0.00539266,0,-0.527834,0.342424,0,-0.553136,-0.347816,0
1.08085,0.0100648,0,-0.516813,0.339729,0,-0.56404,-0.349793,0
1.08066,0.014737,0,-0.505769,0.336817,0,-0.574894,-0.351554,0
1.0804,0.0194092,0,-0.494708,0.33369,0,-0.585695,-0.3531,0
1.08007,0.0240816,0,-0.483637,0.330349,0,-0.596434,-0.354431,0
1.07967,0.0287541,0,-0.472561,0.326796,0,-0.607107,-0.35555,0
1.07919,0.0334267,0,-0.461486,0.323032,0,-0.617706,-0.356459,0
1.07864,0.0380994,0,-0.450416,0.319061,0,-0.628228,-0.35716,0
1.07802,0.0427723,0,-0.439358,0.314884,0,-0.638666,-0.357656,0
1.07733,0.0474453,0,-0.428317,0.310504,0,-0.649015,-0.35795,0
1.07657,0.0521183,0,-0.417296,0.305926,0,-0.65927,-0.358045,0
1.07573,0.0567915,0,-0.406301,0.301153,0,-0.669426,-0.357944,0
1.07481,0.0614647,0,-0.395336,0.296187,0,-0.679477,-0.357652,0
1.07383,0.0661378,0,-0.384405,0.291035,0,-0.689421,-0.357172,0
1.07276,0.0708108,0,-0.373511,0.285699,0,-0.699252,-0.356509,0
1.07162,0.0754837,0,-0.362658,0.280184,0,-0.708966,-0.355667,0
1.07041,0.0801562,0,-0.351849,0.274495,0,-0.718561,-0.354651,0
1.06912,0.0848284,0,-0.341087,0.268636,0,-0.728031,-0.353464,0
1.06775,0.0895001,0,-0.330375,0.262613,0,-0.737375,-0.352113,0
1.0663,0.094171,0,-0.319714,0.25643,0,-0.74659,-0.350601,0
1.06478,0.0988411,0,-0.309106,0.250093,0,-0.755672,-0.348934,0
1.06317,0.10351,0,-0.298554,0.243606,0,-0.764619,-0.347116,0
1.06149,0.108178,0,-0.288057,0.236975,0,-0.773429,-0.345153,0
1.05972,0.112844,0,-0.277618,0.230206,0,-0.782101,-0.34305,0
1.05787,0.117508,0,-0.267237,0.223303,0,-0.790633,-0.340811,0
1.05594,0.12217,0,-0.256915,0.216271,0,-0.799023,-0.338442,0
1.05392,0.12683,0,-0.246651,0.209117,0,-0.80727,-0.335947,0
1.05182,0.131487,0,-0.236445,0.201844,0,-0.815374,-0.333331,0
1.04963,0.136141,0,-0.226298,0.19446,0,-0.823333,-0.3306,0
1.04736,0.140791,0,-0.216208,0.186968,0,-0.831148,-0.327758,0
1.04499,0.145436,0,-0.206175,0.179374,0,-0.838817,-0.32481,0
1.04254,0.150078,0,-0.196197,0.171682,0,-0.846341,-0.32176,0
1.03999,0.154713,0,-0.186274,0.1639,0,-0.85372,-0.318613,0
1.03736,0.159343,0,-0.176404,0.15603,0,-0.860955,-0.315373,0
1.03463,0.163967,0,-0.166585,0.148078,0,-0.868044,-0.312045,0
1.03181,0.168583,0,-0.156816,0.140049,0,-0.87499,-0.308632,0
1.02889,0.173191,0,-0.147094,0.131948,0,-0.881792,-0.305139,0
1.02587,0.17779,0,-0.137418,0.12378,0,-0.888452,-0.30157,0
1.02275,0.18238,0,-0.127785,0.115549,0,-0.894969,-0.297929,0
1.01954,0.186959,0,-0.118192,0.107259,0,-0.901347,-0.294219,0
1.01622,0.191527,0,-0.108638,0.0989166,0,-0.907584,-0.290443,0
1.0128,0.196082,0,-0.0991193,0.0905248,0,-0.913683,-0.286607,0
1.00928,0.200623,0,-0.0896334,0.0820884,0,-0.919645,-0.282711,0
1.00565,0.205149,0,-0.0801775,0.0736119,0,-0.925471,-0.278761,0
1.00191,0.209659,0,-0.0707487,0.0650995,0,-0.931163,-0.274759,0
0.998065,0.214152,0,-0.0613439,0.0565556,0,-0.936721,-0.270708,0
0.994108,0.218626,0,-0.0519602,0.0479844,0,-0.942148,-0.26661,0
0.990039,0.223079,0,-0.0425943,0.0393902,0,-0.947444,-0.262469,0
0.985856,0.22751,0,-0.0332433,0.0307771,0,-0.952612,-0.258287,0
0.981557,0.231917,0,-0.0239038,0.0221493,0,-0.957654,-0.254067,0
0.977142,0.236299,0,-0.0145726,0.0135109,0,-0.962569,-0.24981,0
0.972608,0.240654,0,-0.0052465,0.00486615,0,-0.967361,-0.24552,0
0.967953,0.24498,0,0.00407775,-0.00378095,0,-0.972031,-0.241199,0
0.963177,0.249274,0,0.0134034,-0.0124263,0,-0.97658,-0.236847,0
0.958276,0.253534,0,0.0227338,-0.0210656,0,-0.98101,-0.232469,0
0.953251,0.257759,0,0.0320721,-0.029695,0,-0.985323,-0.228064,0
0.948099,0.261946,0,0.0414215,-0.0383101,0,-0.989521,-0.223636,0
0.942819,0.266093,0,0.0507853,-0.046907,0,-0.993604,-0.219186,0
0.937408,0.270196,0,0.0601667,-0.0554813,0,-0.997575,-0.214715,0
0.931866,0.274253,0,0.0695686,-0.0640288,0,-1.00144,-0.210224,0
0.926192,0.278262,0,0.0789943,-0.0725454,0,-1.00519,-0.205716,0
0.920383,0.282219,0,0.0884466,-0.0810267,0,-1.00883,-0.201192,0
0.914438,0.286121,0,0.0979286,-0.0894683,0,-1.01237,-0.196653,0
0.908356,0.289965,0,0.107443,-0.097866,0,-1.0158,-0.192099,0
0.902136,0.293748,0,0.116993,-0.106215,0,-1.01913,-0.187533,0
0.895776,0.297467,0,0.12658,-0.114511,0,-1.02236,-0.182956,0
0.889276,0.301117,0,0.136208,-0.12275,0,-1.02548,-0.178367,0
0.882634,0.304695,0,0.145879,-0.130927,0,-1.02851,-0.173769,0
0.87585,0.308198,0,0.155595,-0.139036,0,-1.03144,-0.169162,0
0.868922,0.311621,0,0.165358,-0.147074,0,-1.03428,-0.164546,0
0.861851,0.31496,0,0.175171,-0.155036,0,-1.03702,-0.159924,0
0.854635,0.318211,0,0.185034,-0.162916,0,-1.03967,-0.155295,0
0.847274,0.32137,0,0.19495,-0.170711,0,-1.04222,-0.15066,0
0.839768,0.324433,0,0.204921,-0.178413,0,-1.04469,-0.146019,0
0.832117,0.327394,0,0.214947,-0.18602,0,-1.04706,-0.141374,0
0.82432,0.33025,0,0.22503,-0.193525,0,-1.04935,-0.136725,0
0.816379,0.332995,0,0.23517,-0.200923,0,-1.05155,-0.132071,0
0.808293,0.335625,0,0.245368,-0.20821,0,-1.05366,-0.127415,0
0.800064,0.338135,0,0.255625,-0.21538,0,-1.05569,-0.122756,0
0.791692,0.340521,0,0.26594,-0.222427,0,-1.05763,-0.118094,0
0.783178,0.342776,0,0.276314,-0.229346,0,-1.05949,-0.11343,0
0.774523,0.344897,0,0.286746,-0.236133,0,-1.06127,-0.108764,0
0.76573,0.346878,0,0.297235,-0.242782,0,-1.06297,-0.104096,0
0.7568,0.348714,0,0.307781,-0.249287,0,-1.06458,-0.0994272,0
0.747735,0.3504,0,0.318381,-0.255643,0,-1.06612,-0.0947573,0
0.738537,0.351932,0,0.329036,-0.261845,0,-1.06757,-0.0900864,0
0.729209,0.353304,0,0.339742,-0.267889,0,-1.06895,-0.0854149,0
0.719754,0.354511,0,0.350498,-0.273768,0,-1.07025,-0.0807427,0
0.710175,0.355549,0,0.361301,-0.279479,0,-1.07148,-0.0760702,0
0.700475,0.356413,0,0.372149,-0.285016,0,-1.07262,-0.0713974,0
0.690659,0.357099,0,0.383037,-0.290375,0,-1.0737,-0.0667244,0
0.680729,0.357602,0,0.393964,-0.29555,0,-1.07469,-0.0620513,0
0.67069,0.357918,0,0.404925,-0.300539,0,-1.07562,-0.0573781,0
0.660548,0.358042,0,0.415917,-0.305337,0,-1.07646,-0.052705,0
0.650305,0.357972,0,0.426935,-0.30994,0,-1.07724,-0.0480319,0
0.639968,0.357703,0,0.437974,-0.314344,0,-1.07794,-0.0433589,0
0.62954,0.357233,0,0.44903,-0.318547,0,-1.07857,-0.038686,0
0.619029,0.356558,0,0.460098,-0.322544,0,-1.07913,-0.0340133,0
0.608438,0.355675,0,0.471173,-0.326334,0,-1.07961,-0.0293406,0
0.597774,0.354582,0,0.48225,-0.329914,0,-1.08002,-0.0246681,0
0.587043,0.353278,0,0.493322,-0.333282,0,-1.08036,-0.0199958,0
0.57625,0.351759,0,0.504384,-0.336436,0,-1.08063,-0.0153235,0
0.565402,0.350025,0,0.51543,-0.339374,0,-1.08083,-0.0106513,0
0.554504,0.348075,0,0.526455,-0.342096,0,-1.08096,-0.00597916,0
0.543562,0.345908,0,0.537452,-0.344601,0,-1.08101,-0.00130705,0
0.532584,0.343524,0,0.548415,-0.346889,0,-1.081,0.00336505,0
0.521574,0.340923,0,0.559338,-0.34896,0,-1.08091,0.00803716,0
0.510539,0.338105,0,0.570214,-0.350814,0,-1.08075,0.0127093,0
