x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.316542,-0.324483,0,0,0,0,0.316542,0.324483,0
-0.334222,-0.326814,0,0,0,0,0.334222,0.326814,0
-0.351492,-0.328744,0,0,0,0,0.351492,0.328744,0
-0.368369,-0.330306,0,0,0,0,0.368369,0.330306,0
-0.384865,-0.331527,0,0,0,0,0.384865,0.331527,0
-0.400994,-0.332431,0,0,0,0,0.400994,0.332431,0
-0.416769,-0.333041,0,0,0,0,0.416769,0.333041,0
-0.4322,-0.333377,0,0,0,0,0.4322,0.333377,0
-0.447299,-0.333456,0,0,0,0,0.447299,0.333456,0
-0.462076,-0.333295,0,0,0,0,0.462076,0.333295,0
-0.476541,-0.332909,0,0,0,0,0.476541,0.332909,0
-0.490702,-0.332311,0,0,0,0,0.490702,0.332311,0
-0.504569,-0.331513,0,0,0,0,0.504569,0.331513,0
-0.518149,-0.330527,0,0,0,0,0.518149,0.330527,0
-0.53145,-0.329363,0,0,0,0,0.53145,0.329363,0
-0.544479,-0.32803,0,0,0,0,0.544479,0.32803,0
-0.557243,-0.326538,0,0,0,0,0.557243,0.326538,0
-0.569748,-0.324894,0,0,0,0,0.569748,0.324894,0
-0.582001,-0.323106,0,0,0,0,0.582001,0.323106,0
-0.594008,-0.321181,0,0,0,0,0.594008,0.321181,0
-0.605773,-0.319125,0,0,0,0,0.605773,0.319125,0
-0.617303,-0.316946,0,0,0,0,0.617303,0.316946,0
-0.628601,-0.314647,0,0,0,0,0.628601,0.314647,0
-0.639673,-0.312236,0,0,0,0,0.639673,0.312236,0
-0.650524,-0.309716,0,0,0,0,0.650524,0.309716,0
-0.661157,-0.307093,0,0,0,0,0.661157,0.307093,0
-0.671576,-0.30437,0,0,0,0,0.671576,0.30437,0
-0.681786,-0.301553,0,0,0,0,0.681786,0.301553,0
-0.691791,-0.298645,0,0,0,0,0.691791,0.298645,0
-0.701593,-0.295649,0,0,0,0,0.701593,0.295649,0
-0.711197,-0.29257,0,0,0,0,0.711197,0.29257,0
-0.720605,-0.28941,0,0,0,0,0.720605,0.28941,0
-0.729821,-0.286173,0,0,0,0,0.729821,0.286173,0
-0.738847,-0.282862,0,0,0,0,0.738847,0.282862,0
-0.747687,-0.279479,0,0,0,0,0.747687,0.279479,0
-0.756343,-0.276028,0,0,0,0,0.756343,0.276028,0
-0.764818,-0.27251,0,0,0,0,0.764818,0.27251,0
-0.773115,-0.268929,0,0,0,0,0.773115,0.268929,0
-0.781235,-0.265286,0,0,0,0,0.781235,0.265286,0
-0.789181,-0.261585,0,0,0,0,0.789181,0.261585,0
-0.796956,-0.257826,0,0,0,0,0.796956,0.257826,0
-0.804561,-0.254013,0,0,0,0,0.804561,0.254013,0
-0.811998,-0.250147,0,0,0,0,0.811998,0.250147,0
-0.819271,-0.24623,0,0,0,0,0.819271,0.24623,0
-0.826379,-0.242263,0,0,0,0,0.826379,0.242263,0
-0.833326,-0.238249,0,0,0,0,0.833326,0.238249,0
-0.840113,-0.23419,0,0,0,0,0.840113,0.23419,0
-0.846741,-0.230086,0,0,0,0,0.846741,0.230086,0
-0.853213,-0.22594,0,0,0,0,0.853213,0.22594,0
-0.85953,-0.221753,0,0,0,0,0.85953,0.221753,0
-0.865693,-0.217526,0,0,0,0,0.865693,0.217526,0
-0.871704,-0.213261,0,0,0,0,0.871704,0.213261,0
-0.877564,-0.208959,0,0,0,0,0.877564,0.208959,0
-0.883274,-0.204621,0,0,0,0,0.883274,0.204621,0
-0.888837,-0.200249,0,0,0,0,0.888837,0.200249,0
-0.894253,-0.195844,0,0,0,0,0.894253,0.195844,0
-0.899523,-0.191407,0,0,0,0,0.899523,0.191407,0
-0.904648,-0.186939,0,0,0,0,0.904648,0.186939,0
-0.90963,-0.182442,0,0,0,0,0.90963,0.182442,0
-0.91447,-0.177916,0,0,0,0,0.91447,0.177916,0
-0.919168,-0.173362,0,0,0,0,0.919168,0.173362,0
-0.923725,-0.168783,0,0,0,0,0.923725,0.168783,0
-0.928144,-0.164177,0,0,0,0,0.928144,0.164177,0
-0.932424,-0.159547,0,0,0,0,0.932424,0.159547,0
-0.936566,-0.154894,0,0,0,0,0.936566,0.154894,0
-0.940571,-0.150218,0,0,0,0,0.940571,0.150218,0
-0.94444,-0.14552,0,0,0,0,0.94444,0.14552,0
-0.948174,-0.140801,0,0,0,0,0.948174,0.140801,0
-0.951773,-0.136062,0,0,0,0,0.951773,0.136062,0
-0.955239,-0.131304,0,0,0,0,0.955239,0.131304,0
-0.958571,-0.126528,0,0,0,0,0.958571,0.126528,0
-0.961771,-0.121735,0,0,0,0,0.961771,0.121735,0
-0.964838,-0.116924,0,0,0,0,0.964838,0.116924,0
-0.967775,-0.112098,0,0,0,0,0.967775,0.112098,0
-0.97058,-0.107257,0,0,0,0,0.97058,0.107257,0
-0.973255,-0.102401,0,0,0,0,0.973255,0.102401,0
-0.975801,-0.0975314,0,0,0,0,0.975801,0.0975314,0
-0.978217,-0.092649,0,0,0,0,0.978217,0.092649,0
-0.980504,-0.0877544,0,0,0,0,0.980504,0.0877544,0
-0.982663,-0.0828483,0,0,0,0,0.982663,0.0828483,0
-0.984693,-0.0779314,0,0,0,0,0.984693,0.0779314,0
-0.986596,-0.0730044,0,0,0,0,0.986596,0.0730044,0
-0.988372,-0.068068,0,0,0,0,0.988372,0.068068,0
-0.99002,-0.0631228,0,0,0,0,0.99002,0.0631228,0
-0.991542,-0.0581695,0,0,0,0,0.991542,0.0581695,0
-0.992937,-0.0532088,0,0,0,0,0.992937,0.0532088,0
-0.994206,-0.0482414,0,0,0,0,0.994206,0.0482414,0
-0.995349,-0.0432678,0,0,0,0,0.995349,0.0432678,0
-0.996366,-0.0382887,0,0,0,0,0.996366,0.0382887,0
-0.997258,-0.0333049,0,0,0,0,0.997258,0.0333049,0
-0.998024,-0.0283168,0,0,0,0,0.998024,0.0283168,0
-0.998665,-0.0233252,0,0,0,0,0.998665,0.0233252,0
-0.99918,-0.0183306,0,0,0,0,0.99918,0.0183306,0
-0.99957,-0.0133338,0,0,0,0,0.99957,0.0133338,0
-0.999836,-0.0083353,0,0,0,0,0.999836,0.0083353,0
-0.999976,-0.00333575,0,0,0,0,0.999976,0.00333575,0
-0.999991,0.00166422,0,0,0,0,0.999991,-0.00166422,0
-0.999881,0.00666398,0,0,0,0,0.999881,-0.00666398,0
-0.999646,0.0116629,0,0,0,0,0.999646,-0.0116629,0
-0.999287,0.0166604,0,0,0,0,0.999287,-0.0166604,0
