x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.24656,0.209955,0.0845061,-0.811388,-0.336062,0.0601082,1.08999,0.158147,0.0115057
-0.236436,0.202746,0.0855952,-0.819547,-0.33345,0.0599619,1.08842,0.163145,0.0117629
-0.226373,0.195426,0.086676,-0.827564,-0.330724,0.0598201,1.08678,0.168137,0.0120239
-0.216369,0.188003,0.0877482,-0.835438,-0.327888,0.059683,1.08505,0.173125,0.0122888
-0.206425,0.18048,0.0888117,-0.84317,-0.324947,0.0595505,1.08324,0.178107,0.0125578
-0.196539,0.172864,0.0898662,-0.85076,-0.321907,0.059423,1.08134,0.183083,0.0128308
-0.186711,0.165158,0.0909116,-0.858206,-0.31877,0.0593003,1.07936,0.188052,0.0131081
-0.176939,0.157369,0.0919475,-0.865511,-0.315542,0.0591827,1.07729,0.193013,0.0133898
-0.167221,0.1495,0.0929739,-0.872674,-0.312226,0.0590701,1.07513,0.197966,0.013676
-0.157557,0.141557,0.0939906,-0.879695,-0.308828,0.0589625,1.07289,0.202911,0.0139669
-0.147944,0.133544,0.0949974,-0.886576,-0.30535,0.0588601,1.07056,0.207846,0.0142625
-0.138381,0.125467,0.095994,-0.893317,-0.301797,0.0587628,1.06814,0.212771,0.0145631
-0.128865,0.117328,0.0969804,-0.899919,-0.298173,0.0586707,1.06562,0.217685,0.0148688
-0.119395,0.109135,0.0979564,-0.906384,-0.294481,0.0585838,1.06302,0.222587,0.0151798
-0.109968,0.100889,0.0989218,-0.912712,-0.290725,0.058502,1.06032,0.227476,0.0154962
-0.100583,0.0925967,0.0998765,-0.918904,-0.286908,0.0584254,1.05753,0.232351,0.0158181
-0.091236,0.0842614,0.10082,-0.924962,-0.283033,0.0583539,1.05464,0.237211,0.0161459
-0.0819254,0.0758875,0.101753,-0.930887,-0.279103,0.0582875,1.05165,0.242056,0.0164795
-0.0726486,0.0674792,0.102675,-0.93668,-0.275122,0.0582261,1.04857,0.246883,0.0168193
